"","Type","Subpopulation","Indicator","Category","DiffEst.P","StdError.P","LCB95Pct.P","UCB95Pct.P","DiffEst.U","StdError.U","LCB95Pct.U","UCB95Pct.U","NResp_1","Estimate.P_1","StdError.P_1","LCB95Pct.P_1","UCB95Pct.P_1","Estimate.U_1","StdError.U_1","LCB95Pct.U_1","UCB95Pct.U_1","NResp_2","Estimate.P_2","StdError.P_2","LCB95Pct.P_2","UCB95Pct.P_2","Estimate.U_2","StdError.U_2","LCB95Pct.U_2","UCB95Pct.U_2"
"1","National","National","Water_Quality_Index","Good",-13.3952733534497,2.54578192179508,-18.3849142326612,-8.40563247423819,-4202.74804640881,663.086890501558,-5502.37447041252,-2903.1216224051,592,42.3774033030301,1.54617123485129,39.3469633687897,45.4078432372704,10952.0418462751,454.540680631297,10061.1584827294,11842.9252098207,229,28.9821299495803,2.02246387009931,25.0181736041522,32.9460862950085,6749.29379986625,482.780482213462,5803.06144228898,7695.52615744351
"2","National","National","Water_Quality_Index","Fair",16.0041085700681,2.83594185170921,10.4457646784682,21.5624524616679,2697.32283493422,805.015713868241,1119.52102876367,4275.12464110477,811,40.2802819227327,1.65136969805583,37.0436567893825,43.516907056083,10410.0605231275,427.526735737395,9572.12351865423,11247.9975276008,298,56.2843904928008,2.3055464225686,51.7656025398812,60.8031784457204,13107.3833580617,682.107901878084,11770.4764368105,14444.2902793129
"3","National","National","Water_Quality_Index","Poor",2.78174369487345,1.51827456944314,-0.19401977987816,5.75750716962506,388.424706410307,368.917560895466,-334.640426209168,1111.48983902978,216,10.1468222012959,0.836890396379845,8.50654716538396,11.7870972372079,2622.35089206987,215.910090613361,2199.1748905689,3045.52689357084,90,12.9285658961694,1.26679601067612,10.4456913394851,15.4114404528536,3010.77559848018,299.137091495505,2424.47767270893,3597.07352425143
"4","National","National","Water_Quality_Index","Missing",-5.39057891149179,0.981516977544943,-7.31431683769449,-3.4668409852891,-1439.2832015376,242.45995699811,-1914.49598494703,-964.070418128178,79,7.19549257294129,0.643993268610551,5.93328896017838,8.45769618570419,1859.60747051671,168.809900313584,1528.74614566829,2190.46879536514,8,1.80491366144949,0.740707936499441,0.353152782847609,3.25667454005138,420.324268979111,174.040364006867,79.2114236694098,761.437114288813
"5","NCCA_Region","Gulf","Water_Quality_Index","Good",-26.1851702585602,3.24820594911319,-32.5515369331908,-19.8188035839296,-2836.11890682285,323.165901338932,-3469.51243447858,-2202.72537916712,135,39.9769803167223,2.50741487772793,35.0625374620757,44.891423171369,4138.79641858215,262.849242722043,3623.62136948332,4653.97146768098,42,13.7918100581621,2.0648759088146,9.7447276443411,17.8388924719832,1302.6775117593,188.006583365192,934.191379507098,1671.1636440115
"6","NCCA_Region","Gulf","Water_Quality_Index","Fair",14.2363817159788,4.23755078558713,5.93093479356859,22.541828638389,910.605605706714,484.894028828617,-39.7692271159028,1860.98043852933,219,47.8226559680328,2.78497486915243,42.3642055266449,53.2811064094207,4951.05522426833,292.32346209454,4378.11176672698,5523.99868180969,115,62.0590376840116,3.19386155595691,55.7991840627289,68.3188913052942,5861.66082997505,386.871054361411,5103.40749676565,6619.91416318445
"7","NCCA_Region","Gulf","Water_Quality_Index","Poor",12.0355279940755,2.95758655554908,6.23876486403941,17.8322911241115,1046.87577368457,298.864211518299,461.112682840743,1632.6388645284,40,9.90640968289088,1.65468918850623,6.66327846781086,13.1495408979709,1025.60555078758,171.502475746999,689.466875064009,1361.74422651115,52,21.9419376769664,2.45139183383752,17.1372979706492,26.7465773832835,2072.48132447215,244.758488594583,1592.76350191631,2552.19914702799
"8","NCCA_Region","Gulf","Water_Quality_Index","Missing",-0.0867394514940529,1.16139609679432,-2.36303397299632,2.18955507000821,-29.0139060340826,112.59870295475,-249.703308531317,191.675496463152,9,2.29395403235401,0.619716638735082,1.07933173981304,3.50857632489499,237.491893041443,63.9876953559062,112.078314690146,362.90547139274,4,2.20721458085996,0.98223835260286,0.282062785524401,4.13236637619552,208.47798700736,92.6501092828922,26.8871096491914,390.068864365529
"9","NCCA_Region","Northeast","Water_Quality_Index","Good",9.57779830308038,4.22824769601334,1.29058510117977,17.865011504981,535.52712674856,313.315593748444,-78.560152793174,1149.61440629029,232,33.7644484505045,1.5903219184687,30.6474747664812,36.8814221345278,2582.17196091601,126.582100454652,2334.07560293746,2830.26831889456,80,43.3422467535849,3.91777421177895,35.6635503989384,51.0209431082315,3117.69908766457,286.607105861716,2555.95948246235,3679.4386928668
"10","NCCA_Region","Northeast","Water_Quality_Index","Fair",14.6124341590829,4.60893115688579,5.57909508436223,23.6457732338036,890.05812180342,396.010827691706,113.89116203978,1666.22508156706,334,35.4416146851779,2.09912168564379,31.3274117821491,39.5558175882068,2710.43502528436,172.347529765007,2372.6400741205,3048.22997644822,91,50.0540488442608,4.10316153201072,42.0120000187696,58.096097669752,3600.49314708778,356.540186561024,2901.68722238698,4299.29907178858
