"","Type","Subpopulation","Indicator","Category","DiffEst.P","StdError.P","LCB95Pct.P","UCB95Pct.P","DiffEst.U","StdError.U","LCB95Pct.U","UCB95Pct.U","NResp_1","Estimate.P_1","StdError.P_1","LCB95Pct.P_1","UCB95Pct.P_1","Estimate.U_1","StdError.U_1","LCB95Pct.U_1","UCB95Pct.U_1","NResp_2","Estimate.P_2","StdError.P_2","LCB95Pct.P_2","UCB95Pct.P_2","Estimate.U_2","StdError.U_2","LCB95Pct.U_2","UCB95Pct.U_2"
"1","National","National","NCCA_BI_Status","Good",9.21686050037265,2.54927763676571,4.22036814571848,14.2133528550268,1828.80405632181,817.247966485065,227.027475572489,3430.58063707114,959,57.4929844251924,1.58042840891316,54.3954016635787,60.5905671868061,13706.4358839254,457.955693353078,12808.8592184383,14604.0125494125,412,66.7098449255651,2.00026561076622,62.7893963689492,70.6302934821809,15535.2399402472,676.883166912486,14208.5733113573,16861.9065691371
"2","National","National","NCCA_BI_Status","Fair",-8.67126739577151,1.89906252215677,-12.3933615435886,-4.94917324795443,-2127.57707787832,442.257964084614,-2994.38675936017,-1260.76739639647,230,19.5925788510387,1.37967021488247,16.8884749193264,22.296682782751,4670.90773782902,326.008789285539,4031.94225218585,5309.87322347218,75,10.9213114552672,1.304970712785,8.36361585732902,13.4790070532054,2543.3306599507,298.848416600866,1957.59852657618,3129.06279332522
"3","National","National","NCCA_BI_Status","Poor",-2.70924388268941,2.0088668692435,-6.6465505961424,1.22806283076359,-736.105705166922,476.602472575752,-1670.22938635813,198.01797602429,371,19.0407020877849,1.2539673722391,16.5829712004079,21.4984329751618,4539.33927696386,301.026727951228,3949.33773179552,5129.3408221322,102,16.3314582050954,1.56943044691505,13.2554310529014,19.4074853572895,3803.23357179694,369.503485672731,3079.02004771638,4527.4470958775
"4","National","National","NCCA_BI_Status","Missing",2.16365077808825,1.24772110681341,-0.281837654016473,4.60913921019298,482.467212655641,297.567861052292,-100.75507796347,1065.68950327475,43,3.87373463598405,0.658735380687404,2.58263701449446,5.16483225747364,923.50564073677,156.910885352016,615.965956664526,1231.04532480901,36,6.0373854140723,1.05965827445375,3.9604933602231,8.11427746792151,1405.97285339241,252.835135986442,910.425092832698,1901.52061395212
"5","NCCA_Region","Gulf","NCCA_BI_Status","Good",22.9371266751474,3.79407985676928,15.5008668014107,30.3733865488841,1833.68488625457,431.340811464739,988.272430721404,2679.09734178774,165,36.6655071580857,2.56432640104656,31.6395197674292,41.6914945487422,3795.96128844945,267.9152530513,3270.85704155996,4321.06553533893,127,59.6026338332331,2.79629613389533,54.1219941206897,65.0832735457766,5629.64617470402,338.047796646446,4967.08466822387,6292.20768118417
"6","NCCA_Region","Gulf","NCCA_BI_Status","Fair",-14.237895670466,3.85072481275088,-21.7851776178325,-6.69061372309956,-1658.98430650939,386.516912990283,-2416.54353538595,-901.425077632836,118,34.6138031953779,2.71351512039356,29.2954112879017,39.9321951028542,3583.54942178092,283.154039699609,3028.57770189266,4138.52114166918,47,20.3759075249119,2.73220007959351,15.0208937703512,25.7309212794727,1924.56511527153,263.095256189331,1408.90788863711,2440.22234190596
"7","NCCA_Region","Gulf","NCCA_BI_Status","Poor",-4.21514340087002,3.16015680598284,-10.4089369260955,1.97865012435548,-595.330601917013,316.228105008515,-1215.12629863305,24.4650947990264,100,21.7261554297431,2.13784575314475,17.5360547490775,25.9162561104087,2249.29781013416,221.588005467618,1814.99330001156,2683.60232025675,34,17.5110120288731,2.32727449480302,12.9496378369205,22.0723862208256,1653.96720821715,225.608001254741,1211.78365113379,2096.1507653005
"8","NCCA_Region","Gulf","NCCA_BI_Status","Missing",-4.48408760381134,1.71358438411421,-7.84265128114544,-1.12552392647725,-487.021411293815,171.951691491205,-824.040533697319,-150.002288890311,20,6.99453421679322,1.35154812885882,4.34554856085744,9.64351987272899,724.140566314979,140.207843866898,449.338241985844,998.942890644114,5,2.51044661298187,1.05341781685061,0.445785631281867,4.57510759468188,237.119155021164,99.5446870751128,42.0151535016329,432.223156540695
"9","NCCA_Region","Northeast","NCCA_BI_Status","Good",1.60788421026591,4.49338543589104,-7.19898941273734,10.4147578332692,1151.26472099531,369.310106543648,427.430213043113,1875.09922894751,398,66.8358622655896,2.54100232007301,61.8555892336138,71.8161352975654,3772.03810539706,164.032375451026,3450.5405572145,4093.53565357962,132,68.4437464758555,3.70591687506092,61.1802828710369,75.7072100806741,4923.30282639237,330.882659864753,4274.78472994864,5571.82092283611
"10","NCCA_Region","Northeast","NCCA_BI_Status","Fair",-1.37659852616234,0.744222211072257,-2.83524725635873,0.0820502040340469,-71.1017182064917,43.2933748080608,-155.955173599484,13.7517371865011,18,1.80189285291144,0.70401393522384,0.4220508952584,3.18173481056448,101.694034798499,39.7025942506377,23.8783799744423,179.509689622556,3,0.425294326749098,0.24131116522847,0,0.898255519664293,30.5923165920076,17.2632648140628,0,64.4276938831482
