"","Type","Subpopulation","Indicator","Category","DiffEst.P","StdError.P","LCB95Pct.P","UCB95Pct.P","DiffEst.U","StdError.U","LCB95Pct.U","UCB95Pct.U","NResp_1","Estimate.P_1","StdError.P_1","LCB95Pct.P_1","UCB95Pct.P_1","Estimate.U_1","StdError.U_1","LCB95Pct.U_1","UCB95Pct.U_1","NResp_2","Estimate.P_2","StdError.P_2","LCB95Pct.P_2","UCB95Pct.P_2","Estimate.U_2","StdError.U_2","LCB95Pct.U_2","UCB95Pct.U_2"
"1","National","National","Water_Quality_Index","Good",-11.4536841434179,2.18412197600211,-15.7344845542245,-7.17288373261133,-2976.20454084435,626.848440079298,-4204.80490716489,-1747.60417452382,614,42.204706783606,1.54109525150852,39.1842155939036,45.2251979733084,10966.7630433616,455.243223707328,10074.5027206894,11859.0233660339,359,30.7510226401881,1.54771258049847,27.7175617239915,33.7844835563846,7990.55850251727,430.920612292344,7145.96962222833,8835.14738280621
"2","National","National","Water_Quality_Index","Fair",10.1276644512761,2.45886782271179,5.3083720760166,14.9469568265356,2631.64240873166,663.503460844225,1331.19952185929,3932.08529560402,828,40.113942664747,1.64638900660118,36.887079507266,43.340805822228,10423.4844278117,428.454019033037,9583.72998147547,11263.2388741479,690,50.2416071160231,1.82631711608641,46.6620913441447,53.8211228879015,13055.1268365433,506.620169482722,12062.1695505156,14048.084122571
"3","National","National","Water_Quality_Index","Poor",1.24536577574847,1.43473325067101,-1.56665972298879,4.05739127448573,323.604460397552,373.446992535964,-408.338195107736,1055.54711590284,234,10.5022215970995,0.828935751827896,8.87753737801919,12.1269058161798,2728.96992922609,214.626425643528,2308.30986483421,3149.62999361797,166,11.747587372848,1.17103587473763,9.45239923375787,14.0427755119381,3052.57438962364,305.611115062328,2453.58761082635,3651.56116842093
"4","National","National","Water_Quality_Index","Missing",0.0806539163933326,1.03028457813933,-1.9386667505868,2.09997458337347,20.9576717151451,267.643740015583,-503.614419402999,545.529762833289,82,7.1791289545475,0.641716690515299,5.92138735285928,8.43687055623572,1865.47454306308,169.140524164562,1533.96520737432,2196.98387875185,111,7.25978287094083,0.806031017434091,5.67999110634784,8.83957463553382,1886.43221477823,207.423852666144,1479.88893401805,2292.97549553841
"5","NCCA_Region","Gulf","Water_Quality_Index","Good",-14.9051700051865,3.62478499665286,-22.0096180503272,-7.80072196004575,-1548.07238817207,382.589254913739,-2297.93354867501,-798.211227669131,137,39.8493590744528,2.51058732725829,34.9286983329839,44.7700198159217,4138.81173096642,263.751050533852,3621.86917103547,4655.75429089737,68,24.9441890692663,2.61457789024725,19.819710569607,30.0686675689256,2590.73934279435,277.146028868788,2047.54310775322,3133.93557783547
"6","NCCA_Region","Gulf","Water_Quality_Index","Fair",6.68843985711797,4.27929047662603,-1.69881535645428,15.0756950706902,694.670980549099,450.443676004101,-188.182401482768,1577.52436258097,231,47.836794667732,2.78758457954764,42.3732292879594,53.3003600475046,4968.39827643726,293.976102753487,4392.21570272498,5544.58085014954,164,54.5252345248499,3.24679829912645,48.1616267934962,60.8888422562037,5663.06925698636,341.288083972996,4994.15690404661,6331.98160992611
"7","NCCA_Region","Gulf","Water_Quality_Index","Poor",2.89345161346467,2.67941788713969,-2.35811094486153,8.14501417179087,300.518044930581,277.973918460522,-244.300823893515,845.336913754678,41,10.0508397996854,1.6513017070954,6.81434792616892,13.2873316732019,1043.89467321874,171.691200529342,707.386103718785,1380.4032427187,31,12.9442914131501,2.11009072934505,8.80858957952192,17.0799932467782,1344.41271814932,218.612970807064,915.93916881417,1772.88626748447
"8","NCCA_Region","Gulf","Water_Quality_Index","Missing",5.32327853460385,1.78855702826253,1.81777117491331,8.82878589429438,552.883362692394,185.433209250017,189.440951024681,916.325774360106,9,2.2630064581298,0.610007529328834,1.06741367034703,3.45859924591257,235.039104610467,63.177821541129,111.212849768156,358.865359452779,22,7.58628499273365,1.68131706037541,4.29096410780509,10.8816058776622,787.922467302861,174.338859575477,446.224581429141,1129.62035317658
"9","NCCA_Region","Northeast","Water_Quality_Index","Good",8.28715819229816,2.6958801019383,3.00333028586092,13.5709860987354,637.092041309008,219.373597727549,207.127690604034,1067.05639201398,233,33.1465303534759,1.57638725881929,30.0568681005023,36.2361926064496,2548.20653777706,126.449256882048,2300.37054841639,2796.04252713773,203,41.4336885457741,2.18695512854267,37.1473352580253,45.7200418335229,3185.29857908607,179.263383918486,2833.94880285906,3536.64835531308
"10","NCCA_Region","Northeast","Water_Quality_Index","Fair",9.90340990537648,3.11352018884288,3.80102247010609,16.0057973406469,761.344659548059,273.513345639373,225.268352803832,1297.42096629228,337,35.2636775167376,2.09395561051204,31.1595999349084,39.3677550985667,2710.96650647749,171.738992520656,2374.36426639581,3047.56874655916,271,45.1670874221141,2.30420438927136,40.6509298061231,49.683245038105,3472.31116602554,212.873832799697,3055.08612048714,3889.53621156395
"11","NCCA_Region","Northeast","Water_Quality_Index","Poor",-2.03977835630151,1.33446708582079,-4.65528578306437,0.575729070461354,-156.812085238314,103.196973367002,-359.074436351177,45.450265874549,119,10.9171752703101,0.940109681657675,9.07459415274363,12.7597563878765,839.279921644798,71.7212109093916,698.70893133479,979.850911954807,78,8.87739691400858,0.947098827785426,7.02111732174904,10.7336765062681,682.467836406484,74.2002912244978,537.037937964085,827.897734848883
"12","NCCA_Region","Northeast","Water_Quality_Index","Missing",-16.1507897413731,2.02652355201288,-20.1227029171406,-12.1788765656057,-1241.62461561875,164.972970590927,-1564.96569639955,-918.283534837945,68,20.6726168594764,1.8880609543563,16.9720853883217,24.3731483306311,1589.24921771651,155.012999972112,1285.42932063566,1893.06911479735,23,4.52182711810327,0.73622247962019,3.07885757343892,5.96479666276761,347.624602097759,56.4539712087731,236.976851744303,458.272352451215
"13","NCCA_Region","Southeast","Water_Quality_Index","Good",-26.4830682743481,5.81102403059924,-37.8724660876194,-15.0936704610768,-1242.45545922899,275.332714659922,-1782.09766372808,-702.813254729898,50,40.0316467299675,4.42427028856439,31.3602363065107,48.7030571534243,1878.08819983864,211.900964044413,1462.76994202228,2293.40645765501,24,13.5485784556194,3.76747033139323,6.16447229326545,20.9326846179733,635.632740609656,175.801266204343,291.068590412604,980.196890806707
"14","NCCA_Region","Southeast","Water_Quality_Index","Fair",19.5666189467532,6.9796623357539,5.88673214442484,33.2465057490815,917.969635436632,371.838287320401,189.179984215589,1646.75928665768,204,47.887747700924,4.67244510138727,38.7299235824643,57.0455718193836,2246.6578624813,226.466829162534,1802.79103362975,2690.52469133286,187,67.4543666476772,5.18497281532543,57.2920066688201,77.6167266265342,3164.62749791794,294.91776346371,2586.59930312796,3742.65569270791
"15","NCCA_Region","Southeast","Water_Quality_Index","Poor",6.3371031836033,4.46706527959149,-2.41818388098536,15.092390248192,297.30574888831,212.313894556736,-118.821837860327,713.433335636946,42,12.0806055691085,1.99951810730636,8.16162209235238,15.9995890458647,566.762664531192,94.4087949697557,381.724826566645,751.800502495739,42,18.4177087527118,3.99457125993338,10.5884929495636,26.2469245558601,864.068413419502,190.16879148327,491.344431128786,1236.79239571022
