"","Type","Subpopulation","Indicator","Category","DiffEst.P","StdError.P","LCB95Pct.P","UCB95Pct.P","DiffEst.U","StdError.U","LCB95Pct.U","UCB95Pct.U","NResp_1","Estimate.P_1","StdError.P_1","LCB95Pct.P_1","UCB95Pct.P_1","Estimate.U_1","StdError.U_1","LCB95Pct.U_1","UCB95Pct.U_1","NResp_2","Estimate.P_2","StdError.P_2","LCB95Pct.P_2","UCB95Pct.P_2","Estimate.U_2","StdError.U_2","LCB95Pct.U_2","UCB95Pct.U_2"
"1","National","National","NCCA_BI_Status","Good",15.1104767228703,2.40872672082772,10.3894591014487,19.8314943442919,3379.10230852776,854.384555994231,1704.53934983182,5053.66526722369,702,50.471397081411,1.46205678367129,47.6058184420629,53.3369757207592,14337.2615246628,472.005478311233,13412.1477866672,15262.3752626584,445,65.5818738042814,1.91425034333293,61.8300120739554,69.3337355346074,17716.3638331905,712.168377538376,16320.539462287,19112.1882040941
"2","National","National","NCCA_BI_Status","Fair",-0.24989052756318,1.56830670519409,-3.32371518645627,2.82393413132991,-213.749989908874,428.906423463894,-1054.39113263599,626.891152818243,137,10.5016050011384,1.02008448973476,8.50227614007037,12.5009338622065,2983.16008742865,289.043886830234,2416.64447928992,3549.67569556737,78,10.2517144735752,1.19122355389713,7.91695921040105,12.5864697367494,2769.41009751977,316.882236129859,2148.33232736473,3390.48786767481
"3","National","National","NCCA_BI_Status","Poor",2.35145949152265,2.04424999520836,-1.65519687448191,6.35811585752721,410.982551099931,578.273546240947,-722.412772744583,1544.37787494445,252,16.1026218912682,1.28377056559089,13.5864778182974,18.6187659642389,4574.22450413805,372.695449657294,3843.75484560779,5304.69416266831,113,18.4540813827908,1.59087748674491,15.3360188049552,21.5721439606265,4985.20705523798,442.152005634746,4118.60504850173,5851.80906197423
"4","National","National","NCCA_BI_Status","Missing",-17.2120456868298,1.28194533717132,-19.7246123778346,-14.699478995825,-4968.92458813903,361.56740303352,-5677.5836760684,-4260.26550020965,119,22.9243760261823,0.84194032036127,21.2742033211421,24.5745487312225,6512.060164432,244.058047805834,6033.71518059541,6990.40514826859,38,5.71233033935254,0.966705924490616,3.81762154370944,7.60703913499565,1543.13557629297,266.770793449374,1020.27442900502,2065.99672358092
"5","NCCA_Region","Gulf","NCCA_BI_Status","Good",39.4453204816262,3.16939432572105,33.2334217504074,45.6572192128451,4118.79885822563,421.038363097214,3293.57883044539,4944.01888600587,99,22.5500553093995,1.84974342318516,18.9246248193168,26.1754857994823,2708.92525161263,218.897435828202,2279.89416108118,3137.95634214407,145,61.9953757910258,2.57361800978623,56.9511771818811,67.0395744001704,6827.72410983826,359.662641634378,6122.79828565034,7532.64993402617
"6","NCCA_Region","Gulf","NCCA_BI_Status","Fair",3.88882166203583,3.15881129461319,-2.30233470936436,10.079978033436,271.878999528823,362.379985370874,-438.372720516242,982.130719573887,57,15.6460506040898,1.88130301505583,11.9587644505738,19.3333367576059,1879.55111364011,225.697837571149,1437.19148061209,2321.91074666813,50,19.5348722661257,2.53747665221134,14.5615094161802,24.5082351160712,2151.43011316893,283.513209415544,1595.7544335731,2707.10579276476
"7","NCCA_Region","Gulf","NCCA_BI_Status","Poor",4.38527070581484,2.5327671659712,-0.578861720714282,9.34940313234397,376.567141878325,291.969591809451,-195.68274264906,948.81702640571,48,10.6430833738381,1.54930656874108,7.6064982980942,13.6796684495819,1278.54752065245,185.104185175976,915.749984319904,1641.345056985,34,15.0283540796529,2.00363636248634,11.1012989710648,18.955409188241,1655.11466253078,225.79345245537,1212.56762777329,2097.66169728826
"8","NCCA_Region","Gulf","NCCA_BI_Status","Missing",-47.7194128494769,2.03785841018344,-51.7135419390285,-43.7252837599253,-5766.90816961497,268.87594475979,-6293.89533765334,-5239.9210015766,97,51.1608107126726,1.64521621924761,47.9362461761661,54.385375249179,6145.91894037455,233.837461985743,5687.60593664624,6604.23194410287,7,3.44139786319565,1.20255165871574,1.0844399225639,5.7983558038274,379.010770759585,132.718932494711,118.886443003349,639.13509851582
"9","NCCA_Region","Northeast","NCCA_BI_Status","Good",-6.67668230489854,4.40395525047871,-15.3082759853629,1.95491137556579,-83.4400294004572,467.143039235352,-999.023561930328,832.143503129414,295,69.7202072187952,2.60120405860639,64.6219409474872,74.8184734901031,5974.39170423631,265.904129932074,5453.22918622898,6495.55422224363,146,63.0435249138966,3.55366842765453,56.0784627826967,70.0085870450966,5890.95167483585,384.080216609901,5138.1682831061,6643.7350665656
"10","NCCA_Region","Northeast","NCCA_BI_Status","Fair",0.0044424748377625,0.32662849851093,-0.635737618568054,0.644622568243579,2.91850405868841,28.776413122475,-53.4822292656084,59.3192373829852,6,0.322949019728484,0.268816515505991,0,0.849819708569779,27.6738125333192,23.0248666229904,0,72.8017218632188,3,0.327391494566247,0.18553667300758,0,0.691036691472489,30.5923165920076,17.2608652502953,0,64.4229908245853
"11","NCCA_Region","Northeast","NCCA_BI_Status","Poor",2.02844335347387,4.28504236159991,-6.37008534749041,10.4269720544381,399.003327136128,414.665170166076,-413.725472032553,1211.73212630481,148,27.0213818383393,2.53743069087579,22.0481090709562,31.9946546057224,2315.48823406905,225.105190057858,1874.2901688226,2756.68629931549,53,29.0498251918132,3.45297459152356,22.2821193528951,35.8175310307313,2714.49156120517,348.245397324754,2031.94312466681,3397.03999774353
"12","NCCA_Region","Northeast","NCCA_BI_Status","Missing",4.64379647658692,1.87726604606088,0.964422636907686,8.32317031626615,456.683147022436,177.598801533347,108.595892319598,804.770401725274,12,2.93546192313701,0.756951391494145,1.45186445776101,4.41905938851301,251.542559342301,65.1356306876549,123.879069084195,379.206049600406,16,7.57925839972393,1.71789184718018,4.21225224991579,10.9462645495321,708.225706364737,165.223133734362,384.394314832544,1032.05709789693
"13","NCCA_Region","Southeast","NCCA_BI_Status","Good",13.9038629244696,6.88526521578726,0.408991077520215,27.3987347714191,540.213000420512,523.969389995234,-486.748132971567,1567.17413381259,164,63.1239717565469,4.94261350640896,53.4366272944841,72.8113162186097,2952.63860824968,255.517535679634,2451.83344089917,3453.44377560019,57,77.0278346810166,4.79347982346789,67.6327868664001,86.422882495633,3492.85160867019,457.443669332284,2596.27849182306,4389.42472551732
"14","NCCA_Region","Southeast","NCCA_BI_Status","Fair",-8.51235157192849,4.89787696451089,-18.1120140230782,1.08731087922121,-413.079110068575,217.052880031907,-838.494937671806,12.3367175346557,54,18.9408306983419,3.68332775900928,11.721640947427,26.1600204492567,885.961805571028,171.222097876554,550.372660375591,1221.55095076646,14,10.4284791264134,3.2283580004699,4.10101371629062,16.7559445365361,472.882695502453,133.397698364317,211.428011087853,734.337379917052
"15","NCCA_Region","Southeast","NCCA_BI_Status","Poor",-4.46109205834247,5.7374375166851,-15.7062629545942,6.78407883790925,-226.085119192989,271.812948661251,-758.828709100676,306.658470714698,31,16.6411578932185,4.54146274330833,7.74005447920372,25.5422613072333,778.394069863004,223.073496058809,341.178051682301,1215.61008804371,15,12.1800658348761,3.50618102912671,5.30807729451012,19.052054375242,552.308950670015,155.307741004834,247.911371780266,856.706529559763
"16","NCCA_Region","Southeast","NCCA_BI_Status","Missing",-0.930419294198671,0.491353328631919,-1.89345412200111,0.0326155336037644,-44.040528202418,22.5031656943222,-88.1459225014267,0.0648660965907197,5,1.29403965189268,0.38047682362213,0.548318780641109,2.03976052314426,60.5290087182771,17.5970468183467,26.0394307200524,95.0185867165018,1,0.363620357694011,0.310910727129318,0,0.972994185274636,16.4884805158591,14.0262756831253,0,43.9794756920147
"17","NCCA_Region","West","NCCA_BI_Status","Good",-14.9190950815482,6.91943546706674,-28.480939390348,-1.35725077274825,-1196.46952071793,247.801008387475,-1682.15057249009,-710.788468945772,144,85.8335767107491,2.42103691693846,81.0884315483078,90.5787218731904,2701.30596056418,202.298311661417,2304.80855557454,3097.80336555381,97,70.9144816292009,6.48206505904733,58.2098675680227,83.6190956903792,1504.83643984625,143.11091103333,1224.3442084262,1785.32867126629
"18","NCCA_Region","West","NCCA_BI_Status","Fair",-0.64039819998309,2.72989163862476,-5.99088749338465,4.71009109341847,-75.4683834278091,69.0415717312143,-210.787377457028,59.8506106014096,20,6.0363738266478,1.7399086551462,2.62621552617174,9.44653212712386,189.973355684189,53.6019958775749,84.9153742646782,295.031337103701,11,5.39597562666471,2.10357463152148,1.27304511009049,9.51890614323893,114.50497225638,43.5151084688623,29.2169268740562,199.793017638704
"19","NCCA_Region","West","NCCA_BI_Status","Poor",-3.42940401990742,1.99754887149619,-7.34452786539858,0.485719825583734,-138.502798721534,55.6640937543679,-247.602417712156,-29.403179730912,25,6.41199455379846,1.74132890929258,2.99905260634659,9.82493650125032,201.794679553552,51.9369975305379,100.000034928552,303.589324178552,11,2.98259053389104,0.978762036287482,1.06425219333249,4.90092887444959,63.2918808320178,20.0259736594242,24.0416937041985,102.542067959837
"20","NCCA_Region","West","NCCA_BI_Status","Missing",18.9888973014387,6.54759908324779,6.15583891306552,31.8219556898118,385.340962655925,163.320750703194,65.2381733496208,705.443751962229,5,1.71805490880464,0.796252668636632,0.157428355682932,3.27868146192634,54.0696559968625,24.8343863570254,5.39515315893975,102.744158834785,14,20.7069522102433,6.49900264984069,7.96914108112517,33.4447633393614,439.410618652787,161.421562576146,123.030169675362,755.791067630212
"21","EPA_Region","1","NCCA_BI_Status","Good",-13.7959818905659,5.33470816815999,-24.2518177681911,-3.34014601294065,-373.159431975749,173.226066721962,-712.676283934328,-33.6425800171704,139,86.0060135686201,2.27607047655648,81.5449974082945,90.4670297289458,2261.28052731112,69.2767809049996,2125.50053177245,2397.06052284979,66,72.2100316780543,4.82479164577921,62.7536138194173,81.6664495366913,1888.12109533537,158.770267428768,1576.93708935919,2199.30510131155
