"","Type","Subpopulation","Indicator","Category","DiffEst.P","StdError.P","LCB95Pct.P","UCB95Pct.P","DiffEst.U","StdError.U","LCB95Pct.U","UCB95Pct.U","NResp_1","Estimate.P_1","StdError.P_1","LCB95Pct.P_1","UCB95Pct.P_1","Estimate.U_1","StdError.U_1","LCB95Pct.U_1","UCB95Pct.U_1","NResp_2","Estimate.P_2","StdError.P_2","LCB95Pct.P_2","UCB95Pct.P_2","Estimate.U_2","StdError.U_2","LCB95Pct.U_2","UCB95Pct.U_2"
"1","National","National","NCCA_SCI_Status","Good",6.43263225730098,1.43678322659512,3.61658887958329,9.24867563501867,2994.29127801469,605.807854720754,1806.92970121054,4181.65285481884,1341,82.8088820436681,1.11825539862801,80.6171417368398,85.0006223504965,19959.0318178947,425.175102039399,19125.7039307743,20792.3597050151,1107,89.2415143009691,0.902136854177009,87.4733585576559,91.0096700442823,22953.3230959094,431.542917271444,22107.514520274,23799.1316715448
"2","National","National","NCCA_SCI_Status","Fair",-8.5076303444667,1.10045489779776,-10.664482310761,-6.35077837817239,-1980.34086707459,264.901696285014,-2499.53865123679,-1461.1430829124,273,12.8473072398083,0.992118917200289,10.9027898937148,14.7918245859017,3096.52548911821,235.284004941678,2635.37731329418,3557.67366494224,99,4.33967689534155,0.476131322452534,3.40647665142315,5.27287713925994,1116.18462204362,121.7141968436,877.629179822945,1354.74006426429
"3","National","National","NCCA_SCI_Status","Poor",-0.973808302947898,0.278509519435609,-1.51967693039325,-0.427939675502546,-233.525036947757,67.2870977727503,-365.405325206572,-101.644748688941,27,1.04719572623082,0.276303935040889,0.505649964763986,1.58874148769766,252.400615774314,66.6830712442658,121.704197757034,383.097033791593,5,0.0733874232829258,0.0349812506519436,0.0048254318709481,0.141949414694904,18.875578826557,8.99563983893507,1.24444872435061,36.5067089287635
"4","National","National","NCCA_SCI_Status","Missing",3.04880639011362,0.975906674461401,1.13606445589702,4.96154832433022,837.50375507652,244.275900885049,358.731787050748,1316.27572310229,34,3.29661499029278,0.563792683624342,2.19160163564188,4.40162834494367,794.567464971992,135.342050189153,529.301921007439,1059.83300893655,77,6.3454213804064,0.796574947603786,4.7841631721161,7.9066795886967,1632.07122004851,203.354973393323,1233.5027961205,2030.63964397653
"5","NCCA_Region","Gulf","NCCA_SCI_Status","Good",9.43438819892435,2.86353859656393,3.82195568131867,15.04682071653,979.869123597329,334.705515222349,323.858368334603,1635.87987886006,365,79.5395115357017,2.1403972317893,75.3444100487854,83.7346130226179,8261.08803416988,240.662488647278,7789.39822399143,8732.77784434832,248,88.973899734626,1.90224945371527,85.2455593157331,92.702240153519,9240.9571577672,232.614162248039,8785.04177746709,9696.87253806732
"6","NCCA_Region","Gulf","NCCA_SCI_Status","Fair",-11.9124623170522,1.94497616323085,-15.7245455477736,-8.10037908633086,-1237.24546461073,201.851883265588,-1632.86788602286,-841.623043198593,27,12.7801259230887,1.85499281148948,9.1444068209886,16.4158450251888,1327.36225430581,192.501282350063,950.066673921913,1704.65783468971,2,0.867663606036467,0.584751182006949,0,2.01375486268731,90.1167896950841,60.7242873276066,0,209.134205844055
"7","NCCA_Region","Gulf","NCCA_SCI_Status","Missing",3.06003311874809,2.22501826486938,-1.30092254533969,7.42098878283587,317.819439588923,230.311154286145,-133.582128049769,769.221007227615,24,7.09840354058941,1.29512313718879,4.56000883615485,9.63679824502396,737.250398181678,134.154496004745,474.312417648255,1000.1883787151,35,10.1584366593375,1.80924358186525,6.61238439962136,13.7044889190536,1055.0698377706,187.205232272844,688.154324798371,1421.98535074283
"8","NCCA_Region","Gulf","NCCA_SCI_Status","Poor",NA,NA,NA,NA,NA,NA,NA,NA,2,0.581959000620221,0.372741383360198,0,1.31251868755385,60.4430985755205,38.7261423345304,0,136.344942811372,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9","NCCA_Region","Northeast","NCCA_SCI_Status","Good",3.59988265245887,2.25297255909533,-0.815862421525015,8.01562772644276,1539.24707518646,267.760238194766,1014.44665183286,2064.04749854007,461,76.9648526914483,1.70844453646738,73.616362930388,80.3133424525086,4468.22194397248,159.740970872777,4155.13539420638,4781.30849373858,414,80.5647353439072,1.46870780547097,77.6861209413713,83.4433497464432,6007.46901915895,214.891524688016,5586.28937018753,6428.64866813036
"10","NCCA_Region","Northeast","NCCA_SCI_Status","Fair",-6.39809407562948,2.08539817189101,-10.4853993859615,-2.31078876529744,-160.266663981115,135.221695014539,-425.29631613807,104.76298817584,184,19.1876881857601,1.56657225703886,16.1172629827843,22.2581133887359,1113.94807379708,89.1159553707107,939.284010822608,1288.61213677155,85,12.7895941101306,1.37649442381818,10.0917146145268,15.4874736057345,953.681409815965,101.701786124779,754.349571848002,1153.01324778393
